id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,price_total_zl_cleaned,price_per_m2_zl_cleaned
3685194,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-przemyslowa-2-pokojowe-g3q7s5,ponad miesiąc temu,9.0,Łódź Bałuty,ul. Przemysłowa,Mieszkanie,2,40,True,320 000,8 034zł / m²,320000.0,8034.0
3684918,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pilota-stanislawa-wigury-3-pokojowe-j7x0q8,ponad miesiąc temu,17.0,Łódź Śródmieście,ul. Pilota Stanisława Wigury,Mieszkanie,3,70,True,695 000,9 929zł / m²,695000.0,9929.0
3684892,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-jacka-malczewskiego-3-pokojowe-s0g6s9,ponad miesiąc temu,7.0,Łódź Górna,ul. Jacka Malczewskiego,Mieszkanie,3,57,True,420 000,7 357zł / m²,420000.0,7357.0
3677726,https://adresowo.pl/o/mieszkanie-lodz-ul-gnieznienska-1-pokoj-r1y3p4,ponad miesiąc temu,6.0,Łódź,ul. Gnieźnieńska,Mieszkanie,1,42,True,385 000,9 167zł / m²,385000.0,9167.0
3684656,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-zaolzianska-2-pokojowe-b7a6g4,ponad miesiąc temu,6.0,Łódź Górna,ul. Zaolziańska,Mieszkanie,2,36,True,399 000,11 016zł / m²,399000.0,11016.0
3683974,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-tatrzanska-4-pokojowe-o2c2l3,ponad miesiąc temu,14.0,Łódź Widzew,ul. Tatrzańska,Mieszkanie,4,66,True,530 000,8 030zł / m²,530000.0,8030.0
3683908,https://adresowo.pl/o/mieszkanie-lodz-rokicie-ul-zamojska-5-pokojowe-i8i8u6,ponad miesiąc temu,20.0,Łódź Rokicie,ul. Zamojska,Mieszkanie,5,85,True,950 000,11 112zł / m²,950000.0,11112.0
3683708,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-akademii-zamojskiej-4-pokojowe-g8r9z7,ponad miesiąc temu,12.0,Łódź Górna,ul. Akademii Zamojskiej,Mieszkanie,4,94,True,899 000,9 564zł / m²,899000.0,9564.0
3683658,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-moryca-welta-4-pokojowe-e2g9r3,ponad miesiąc temu,9.0,Łódź Widzew,ul. Moryca Welta,Mieszkanie,4,98,True,839 000,8 598zł / m²,839000.0,8598.0
3683594,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-leczycka-2-pokojowe-y9v4k0,ponad miesiąc temu,8.0,Łódź Widzew,ul. Łęczycka,Mieszkanie,2,43,True,419 000,9 744zł / m²,419000.0,9744.0
3682610,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-mieszczanska-3-pokojowe-z3p8d4,ponad miesiąc temu,26.0,Łódź Górna,ul. Mieszczańska,Mieszkanie,3,62,True,484 000,7 806zł / m²,484000.0,7806.0
3682176,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-gorna-3-pokojowe-y6x5u3,ponad miesiąc temu,10.0,Łódź Polesie,ul. Górna,Mieszkanie,3,53,True,368 000,6 943zł / m²,368000.0,6943.0
3682060,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-nawrot-2-pokojowe-d7e7h4,ponad miesiąc temu,12.0,Łódź Śródmieście,ul. Nawrot,Mieszkanie,2,32,True,484 000,14 985zł / m²,484000.0,14985.0
3681650,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-walerego-wroblewskiego-1-pokoj-n6w7j3,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Walerego Wróblewskiego,Mieszkanie,1,31,True,385 000,12 419zł / m²,385000.0,12419.0
3681294,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-wici-2-pokojowe-n0d8y8,ponad miesiąc temu,15.0,Łódź Teofilów,ul. Wici,Mieszkanie,2,38,True,345 000,9 079zł / m²,345000.0,9079.0
3681124,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lutomierska-3-pokojowe-e7e4g3,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Lutomierska,Mieszkanie,3,50,True,419 000,8 380zł / m²,419000.0,8380.0
3679422,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-rolnicza-4-pokojowe-j7f7e0,ponad miesiąc temu,11.0,Łódź Chojny,ul. Rolnicza,Mieszkanie,4,79,True,1 098 000,13 899zł / m²,1098000.0,13899.0
3678942,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wrzesnienska-2-pokojowe-t4j9b2,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Wrześnieńska,Mieszkanie,2,37,True,300 000,8 108zł / m²,300000.0,8108.0
3678650,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-krzysztofa-cedry-3-pokojowe-w7h0l3,ponad miesiąc temu,8.0,Łódź Polesie,ul. Krzysztofa Cedry,Mieszkanie,3,69,True,840 000,12 174zł / m²,840000.0,12174.0
3678368,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-odolanowska-1-pokoj-w2l2t4,ponad miesiąc temu,7.0,Łódź Bałuty,ul. Odolanowska,Mieszkanie,1,27,True,279 000,10 333zł / m²,279000.0,10333.0
3678290,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-nawrot-3-pokojowe-s4v5k5,ponad miesiąc temu,11.0,Łódź Śródmieście,ul. Nawrot,Mieszkanie,3,65,True,750 000,11 538zł / m²,750000.0,11538.0
3678256,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rzgowska-1-pokoj-d9g1m3,ponad miesiąc temu,1.0,Łódź Górna,ul. Rzgowska,Mieszkanie,1,19,True,199 000,10 474zł / m²,199000.0,10474.0
3678010,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-stocka-1-pokoj-u6l1c5,ponad miesiąc temu,1.0,Łódź Górna,ul. Stocka,Mieszkanie,1,33,True,225 000,6 818zł / m²,225000.0,6818.0
3677810,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-prezydenta-gabriela-narutowicza-4-pokojowe-w8p3i3,ponad miesiąc temu,7.0,Łódź Śródmieście,ul. Prezydenta Gabriela Narutowicza,Mieszkanie,4,98,True,850 000,8 673zł / m²,850000.0,8673.0
3676914,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-edwarda-abramowskiego-4-pokojowe-o6v9g5,ponad miesiąc temu,14.0,Łódź Śródmieście,ul. Edwarda Abramowskiego,Mieszkanie,4,79,True,668 000,8 465zł / m²,668000.0,8465.0
3675676,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jozefa-elsnera-2-pokojowe-j6g2y0,ponad miesiąc temu,10.0,Łódź Widzew,ul. Józefa Elsnera,Mieszkanie,2,49,True,489 000,9 980zł / m²,489000.0,9980.0
3674386,https://adresowo.pl/o/mieszkanie-lodz-romanow-ul-romanowska-2-pokojowe-n5h5h0,ponad miesiąc temu,8.0,Łódź Romanów,ul. Romanowska,Mieszkanie,2,43,True,364 000,8 465zł / m²,364000.0,8465.0
3674252,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-stanislawa-przybyszewskiego-2-pokojowe-y3t5q8,ponad miesiąc temu,9.0,Łódź Widzew,ul. Stanisława Przybyszewskiego,Mieszkanie,2,54,True,389 900,7 261zł / m²,389900.0,7261.0
3674142,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-waclawa-2-pokojowe-f4c4d4,ponad miesiąc temu,8.0,Łódź Widzew,ul. Wacława,Mieszkanie,2,58,True,667 000,11 500zł / m²,667000.0,11500.0
3673724,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-tylna-2-pokojowe-b6o3b4,ponad miesiąc temu,7.0,Łódź Śródmieście,ul. Tylna,Mieszkanie,2,51,True,560 000,10 912zł / m²,560000.0,10912.0
3673388,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-3-pokojowe-47-m2-r7q5w1,ponad miesiąc temu,1.0,Łódź Śródmieście,,Mieszkanie,3,47,True,420 000,8 936zł / m²,420000.0,8936.0
3673014,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-alojzego-felinskiego-1-pokoj-k0e2n0,ponad miesiąc temu,12.0,Łódź Dąbrowa,ul. Alojzego Felińskiego,Mieszkanie,1,27,True,249 000,9 222zł / m²,249000.0,9222.0
3672788,https://adresowo.pl/o/mieszkanie-lodz-teofilow-3-pokojowe-46-m2-e5z4o0,ponad miesiąc temu,25.0,Łódź Teofilów,,Mieszkanie,3,47,True,395 000,8 485zł / m²,395000.0,8485.0
3672650,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-marysinska-3-pokojowe-e6u4i0,ponad miesiąc temu,20.0,Łódź Bałuty,ul. Marysińska,Mieszkanie,3,60,True,400 000,6 707zł / m²,400000.0,6707.0
3672038,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-tuszynska-3-pokojowe-y6l2y5,ponad miesiąc temu,18.0,Łódź Chojny,ul. Tuszyńska,Mieszkanie,3,63,True,595 000,9 520zł / m²,595000.0,9520.0
3672030,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-przedzalniana-1-pokoj-h8k2u0,ponad miesiąc temu,7.0,Łódź Widzew,ul. Przędzalniana,Mieszkanie,1,39,True,299 000,7 667zł / m²,299000.0,7667.0
3671954,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-osiedlowa-2-pokojowe-h9b0b2,ponad miesiąc temu,9.0,Łódź Bałuty,ul. Osiedlowa,Mieszkanie,2,38,True,359 000,9 447zł / m²,359000.0,9447.0
3671202,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-alojzego-felinskiego-1-pokoj-k7b4e9,ponad miesiąc temu,16.0,Łódź Dąbrowa,ul. Alojzego Felińskiego,Mieszkanie,1,27,True,215 000,7 963zł / m²,215000.0,7963.0
3670836,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-juliusza-kossaka-2-pokojowe-s0z1a1,ponad miesiąc temu,15.0,Łódź Dąbrowa,ul. Juliusza Kossaka,Mieszkanie,2,37,True,268 000,7 243zł / m²,268000.0,7243.0
3670622,https://adresowo.pl/o/mieszkanie-lodz-zubardz-3-pokojowe-56-m2-i0y3q8,ponad miesiąc temu,7.0,Łódź Żubardź,,Mieszkanie,3,56,True,440 000,7 857zł / m²,440000.0,7857.0
3669778,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-maratonska-2-pokojowe-o1y2r2,ponad miesiąc temu,8.0,Łódź Polesie,ul. Maratońska,Mieszkanie,2,33,True,470 000,14 242zł / m²,470000.0,14242.0
3669686,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-gen-stanislawa-maczka-2-pokojowe-q4h4s8,ponad miesiąc temu,11.0,Łódź Polesie,ul. gen. Stanisława Maczka,Mieszkanie,2,38,True,390 000,10 133zł / m²,390000.0,10133.0
3669598,https://adresowo.pl/o/mieszkanie-lodz-polesie-2-pokojowe-48-m2-x8g8o3,ponad miesiąc temu,20.0,Łódź Polesie,,Mieszkanie,2,48,True,459 000,9 478zł / m²,459000.0,9478.0
3668814,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-uroczysko-2-pokojowe-t1g0v8,ponad miesiąc temu,12.0,Łódź Górna,ul. Uroczysko,Mieszkanie,2,37,True,400 000,10 811zł / m²,400000.0,10811.0
3668168,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-bydgoska-2-pokojowe-l1l4v9,ponad miesiąc temu,20.0,Łódź Żubardź,ul. Bydgoska,Mieszkanie,2,45,True,359 900,8 033zł / m²,359900.0,8033.0
3668166,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-2-pokojowe-t6c6a8,ponad miesiąc temu,4.0,Łódź Śródmieście,ul. Gdańska,Mieszkanie,2,36,True,220 000,6 111zł / m²,220000.0,6111.0
3668016,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-bydgoska-2-pokojowe-d6p3f1,ponad miesiąc temu,5.0,Łódź Bałuty,ul. Bydgoska,Mieszkanie,2,46,True,430 000,9 348zł / m²,430000.0,9348.0
3667660,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-prezydenta-gabriela-narutowicza-3-pokojowe-z8q0d1,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Prezydenta Gabriela Narutowicza,Mieszkanie,3,52,True,439 000,8 481zł / m²,439000.0,8481.0
3667274,https://adresowo.pl/o/mieszkanie-lodz-romanow-3-pokojowe-71-m2-r6a7x4,ponad miesiąc temu,7.0,Łódź Romanów,,Mieszkanie,3,71,True,629 000,8 859zł / m²,629000.0,8859.0
3666518,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-ogniskowa-3-pokojowe-y0o3w2,ponad miesiąc temu,8.0,Łódź Górna,ul. Ogniskowa,Mieszkanie,3,61,True,511 000,8 350zł / m²,511000.0,8350.0
3665880,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-gen-jaroslawa-dabrowskiego-3-pokojowe-c1j8w0,ponad miesiąc temu,20.0,Łódź Górna,ul. gen. Jarosława Dąbrowskiego,Mieszkanie,3,48,True,395 000,8 188zł / m²,395000.0,8188.0
3665736,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-prezydenta-gabriela-narutowicza-5-pokojowe-n1r3a3,ponad miesiąc temu,19.0,Łódź Śródmieście,ul. Prezydenta Gabriela Narutowicza,Mieszkanie,5,177,True,1 500 000,8 475zł / m²,1500000.0,8475.0
3665532,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-przedzalniana-2-pokojowe-a9k4v6,ponad miesiąc temu,8.0,Łódź Widzew,ul. Przędzalniana,Mieszkanie,2,35,True,270 000,7 714zł / m²,270000.0,7714.0
3665476,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-piasta-kolodzieja-3-pokojowe-d4g8p5,ponad miesiąc temu,11.0,Łódź Olechów,ul. Piasta Kołodzieja,Mieszkanie,3,62,True,460 000,7 419zł / m²,460000.0,7419.0
3665390,https://adresowo.pl/o/mieszkanie-lodz-gorna-3-pokojowe-45-m2-l1f4k6,ponad miesiąc temu,8.0,Łódź Górna,,Mieszkanie,3,45,True,400 000,8 889zł / m²,400000.0,8889.0
3665294,https://adresowo.pl/o/mieszkanie-lodz-gorna-al-marsz-edwarda-smiglego-rydza-2-pokojowe-e5r8u2,ponad miesiąc temu,8.0,Łódź Górna,al. marsz. Edwarda Śmigłego-Rydza,Mieszkanie,2,36,True,330 000,9 167zł / m²,330000.0,9167.0
3664874,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-cypriana-kamila-norwida-4-pokojowe-c1b6f3,ponad miesiąc temu,9.0,Łódź Polesie,ul. Cypriana Kamila Norwida,Mieszkanie,4,65,True,550 000,8 403zł / m²,550000.0,8403.0
3664822,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-sokola-3-pokojowe-q5s1u8,ponad miesiąc temu,20.0,Łódź Górna,ul. Sokola,Mieszkanie,3,61,True,540 000,8 854zł / m²,540000.0,8854.0
3664392,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-poli-gojawiczynskiej-2-pokojowe-c4o4z6,ponad miesiąc temu,21.0,Łódź Dąbrowa,ul. Poli Gojawiczyńskiej,Mieszkanie,2,45,True,409 000,9 035zł / m²,409000.0,9035.0
3663980,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-piasta-3-pokojowe-x8f8o9,ponad miesiąc temu,18.0,Łódź Górna,ul. Piasta,Mieszkanie,3,61,True,525 000,8 538zł / m²,525000.0,8538.0
3663270,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-romanowska-3-pokojowe-d8q7d3,ponad miesiąc temu,28.0,Łódź Bałuty,ul. Romanowska,Mieszkanie,3,67,True,764 000,11 447zł / m²,764000.0,11447.0
3662946,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-1-pokoj-e8m2z9,ponad miesiąc temu,9.0,Łódź Śródmieście,ul. Gdańska,Mieszkanie,1,36,True,350 000,9 804zł / m²,350000.0,9804.0
3662254,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rabindranatha-tagore-a-4-pokojowe-a6u2r1,ponad miesiąc temu,20.0,Łódź Górna,ul. Rabindranatha Tagore'a,Mieszkanie,4,72,True,599 000,8 319zł / m²,599000.0,8319.0
3661668,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-andrzeja-struga-3-pokojowe-e4e0l9,ponad miesiąc temu,9.0,Łódź Śródmieście,ul. Andrzeja Struga,Mieszkanie,3,118,True,750 000,6 383zł / m²,750000.0,6383.0
3661608,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-armii-krajowej-3-pokojowe-f4y2p3,ponad miesiąc temu,8.0,Łódź Retkinia,ul. Armii Krajowej,Mieszkanie,3,53,True,385 000,7 264zł / m²,385000.0,7264.0
3661588,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-boleslawa-limanowskiego-3-pokojowe-e1v4p4,ponad miesiąc temu,15.0,Łódź Bałuty,ul. Bolesława Limanowskiego,Mieszkanie,3,57,True,383 000,6 719zł / m²,383000.0,6719.0
3661468,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-stefana-zeromskiego-1-pokoj-m6w4y2,ponad miesiąc temu,10.0,Łódź Polesie,ul. Stefana Żeromskiego,Mieszkanie,1,27,True,275 000,10 026zł / m²,275000.0,10026.0
3661364,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-fabryczna-2-pokojowe-u4l5c2,ponad miesiąc temu,17.0,Łódź Śródmieście,ul. Fabryczna,Mieszkanie,2,29,True,359 000,12 379zł / m²,359000.0,12379.0
3661024,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-srebrzynska-2-pokojowe-s1n5f6,ponad miesiąc temu,8.0,Łódź Polesie,ul. Srebrzyńska,Mieszkanie,2,34,True,450 000,13 235zł / m²,450000.0,13235.0
3652686,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zgierska-2-pokojowe-q3q0t2,ponad miesiąc temu,11.0,Łódź Bałuty,ul. Zgierska,Mieszkanie,2,48,True,298 000,6 176zł / m²,298000.0,6176.0
3660132,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-3-pokojowe-h6p7k6,ponad miesiąc temu,22.0,Łódź Śródmieście,ul. Gdańska,Mieszkanie,3,69,True,370 000,5 362zł / m²,370000.0,5362.0
3660130,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-2-pokojowe-f6b3f4,ponad miesiąc temu,22.0,Łódź Śródmieście,ul. Gdańska,Mieszkanie,2,69,True,390 000,5 652zł / m²,390000.0,5652.0
3658174,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-olsztynska-3-pokojowe-g3v7c8,ponad miesiąc temu,11.0,Łódź Bałuty,ul. Olsztyńska,Mieszkanie,3,57,True,460 000,8 070zł / m²,460000.0,8070.0
3658176,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-ogniskowa-3-pokojowe-l8a3y2,ponad miesiąc temu,20.0,Łódź Chojny,ul. Ogniskowa,Mieszkanie,3,61,True,520 000,8 525zł / m²,520000.0,8525.0
3658110,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-beli-bartoka-2-pokojowe-c9r5a1,ponad miesiąc temu,11.0,Łódź Widzew,ul. Beli Bartoka,Mieszkanie,2,45,True,325 000,7 303zł / m²,325000.0,7303.0
3658052,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-tkacka-2-pokojowe-e3p5x4,ponad miesiąc temu,7.0,Łódź Śródmieście,ul. Tkacka,Mieszkanie,2,62,True,500 000,8 065zł / m²,500000.0,8065.0
3657756,https://adresowo.pl/o/mieszkanie-lodz-baluty-3-pokojowe-62-m2-x7f2h9,ponad miesiąc temu,18.0,Łódź Bałuty,,Mieszkanie,3,63,True,549 000,8 749zł / m²,549000.0,8749.0
3657360,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-mieczyslawy-cwiklinskiej-2-pokojowe-c9y3d7,ponad miesiąc temu,10.0,Łódź Widzew,ul. Mieczysławy Ćwiklińskiej,Mieszkanie,2,53,True,399 000,7 528zł / m²,399000.0,7528.0
3656900,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-4-pokojowe-u7u2i6,ponad miesiąc temu,7.0,Łódź Śródmieście,ul. Piotrkowska,Mieszkanie,4,126,True,850 000,6 746zł / m²,850000.0,6746.0
3656984,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-tamka-3-pokojowe-n1l6z7,ponad miesiąc temu,5.0,Łódź Śródmieście,ul. Tamka,Mieszkanie,3,50,True,385 000,7 700zł / m²,385000.0,7700.0
3656966,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-prosnienska-3-pokojowe-k5k3j2,ponad miesiąc temu,5.0,Łódź Górna,ul. Prośnieńska,Mieszkanie,3,78,True,660 000,8 462zł / m²,660000.0,8462.0
3656950,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pomorska-3-pokojowe-i0p3x4,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Pomorska,Mieszkanie,3,74,True,380 000,5 135zł / m²,380000.0,5135.0
3656922,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-urzednicza-3-pokojowe-p6q0i8,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Urzędnicza,Mieszkanie,3,58,True,700 000,12 069zł / m²,700000.0,12069.0
3656336,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-obywatelska-3-pokojowe-b5h0h8,ponad miesiąc temu,20.0,Łódź Polesie,ul. Obywatelska,Mieszkanie,3,66,True,660 000,10 000zł / m²,660000.0,10000.0
3656166,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-krzemieniecka-2-pokojowe-x4w7u5,ponad miesiąc temu,15.0,Łódź Polesie,ul. Krzemieniecka,Mieszkanie,2,34,True,299 200,8 683zł / m²,299200.0,8683.0
3654400,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zgierska-3-pokojowe-t6b2o6,ponad miesiąc temu,18.0,Łódź Bałuty,ul. Zgierska,Mieszkanie,3,61,True,387 000,6 306zł / m²,387000.0,6306.0
3653394,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-anny-jagiellonki-2-pokojowe-w2v5t9,ponad miesiąc temu,20.0,Łódź Olechów,ul. Anny Jagiellonki,Mieszkanie,2,50,True,470 000,9 400zł / m²,470000.0,9400.0
3572328,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-abrama-koplowicza-2-pokojowe-n1o3f9,ponad miesiąc temu,21.0,Łódź Widzew,ul. Abrama Koplowicza,Mieszkanie,2,50,True,526 000,10 499zł / m²,526000.0,10499.0
3652846,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-longinusa-podbipiety-3-pokojowe-q5y0v4,ponad miesiąc temu,9.0,Łódź Widzew,ul. Longinusa Podbipięty,Mieszkanie,3,66,True,799 000,12 106zł / m²,799000.0,12106.0
3651966,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-piekna-3-pokojowe-c3p4l2,ponad miesiąc temu,13.0,Łódź Górna,ul. Piękna,Mieszkanie,3,71,True,615 000,8 723zł / m²,615000.0,8723.0
3651926,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-marcina-kasprzaka-2-pokojowe-x5r9i8,ponad miesiąc temu,7.0,Łódź Polesie,ul. Marcina Kasprzaka,Mieszkanie,2,38,True,437 000,11 607zł / m²,437000.0,11607.0
3651034,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-6-sierpnia-2-pokojowe-p9j0j3,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. 6 Sierpnia,Mieszkanie,2,42,True,450 000,10 714zł / m²,450000.0,10714.0
3650870,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-klonowa-3-pokojowe-d1l6m3,ponad miesiąc temu,8.0,Łódź Bałuty,ul. Klonowa,Mieszkanie,3,54,True,419 000,7 759zł / m²,419000.0,7759.0
3650336,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-jozefa-chelmonskiego-2-pokojowe-s9z4l3,ponad miesiąc temu,11.0,Łódź Górna,ul. Józefa Chełmońskiego,Mieszkanie,2,43,True,380 000,8 837zł / m²,380000.0,8837.0
3649290,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-urzednicza-2-pokojowe-l3m2v8,ponad miesiąc temu,8.0,Łódź Widzew,ul. Urzędnicza,Mieszkanie,2,44,True,420 000,9 545zł / m²,420000.0,9545.0
3649194,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-juliana-ejsmonda-2-pokojowe-i4t1y8,ponad miesiąc temu,11.0,Łódź Górna,ul. Juliana Ejsmonda,Mieszkanie,2,34,True,250 000,7 263zł / m²,250000.0,7263.0
3648330,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-ciesielska-2-pokojowe-a8k8b6,ponad miesiąc temu,8.0,Łódź Śródmieście,ul. Ciesielska,Mieszkanie,2,47,True,310 000,6 596zł / m²,310000.0,6596.0
3648272,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-52-m2-s1g9z4,ponad miesiąc temu,15.0,Łódź Bałuty,,Mieszkanie,2,52,True,533 460,10 200zł / m²,533460.0,10200.0
3647200,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-czechoslowacka-3-pokojowe-o1d6i4,ponad miesiąc temu,20.0,Łódź Widzew,ul. Czechosłowacka,Mieszkanie,3,72,True,890 000,12 344zł / m²,890000.0,12344.0
3645742,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-ks-jerzego-popieluszki-3-pokojowe-j1f1e6,ponad miesiąc temu,18.0,Łódź Retkinia,ul. ks. Jerzego Popiełuszki,Mieszkanie,3,53,True,435 000,8 212zł / m²,435000.0,8212.0
3645730,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-wdzieczna-3-pokojowe-w9i3y8,ponad miesiąc temu,15.0,Łódź Chojny,ul. Wdzięczna,Mieszkanie,3,62,True,399 000,6 435zł / m²,399000.0,6435.0
3643382,https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-ul-gen-lucjana-zeligowskiego-3-pokojowe-t7a8f7,ponad miesiąc temu,8.0,Łódź Stare Polesie,ul. gen. Lucjana Żeligowskiego,Mieszkanie,3,51,True,510 000,10 000zł / m²,510000.0,10000.0
3643196,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-kolowa-2-pokojowe-t7i8k8,ponad miesiąc temu,7.0,Łódź Górna,ul. Kołowa,Mieszkanie,2,37,True,290 000,7 838zł / m²,290000.0,7838.0
3637808,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-bedricha-smetany-3-pokojowe-o9q2l3,ponad miesiąc temu,11.0,Łódź Widzew,ul. Bedricha Smetany,Mieszkanie,3,61,True,525 000,8 607zł / m²,525000.0,8607.0
3637668,https://adresowo.pl/o/mieszkanie-lodz-stoki-ul-hyrna-2-pokojowe-d3y4b2,ponad miesiąc temu,17.0,Łódź Stoki,ul. Hyrna,Mieszkanie,2,47,True,402 050,8 500zł / m²,402050.0,8500.0
3637320,https://adresowo.pl/o/mieszkanie-lodz-stoki-ul-zbocze-2-pokojowe-h8l3m7,ponad miesiąc temu,13.0,Łódź Stoki,ul. Zbocze,Mieszkanie,2,62,True,460 000,7 469zł / m²,460000.0,7469.0
