id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,price_total_zl_cleaned,price_per_m2_zl_cleaned,area_m2_cleaned,city
3716068,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-grochowska-1-pokoj-f7f2q2,ponad tydzień temu,11.0,Warszawa Praga,ul. Grochowska,Mieszkanie,1,28,True,497 525,17 500zł / m²,497525.0,17500.0,28.0,Warszawa
3716054,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-wlodarzewska-3-pokojowe-k0c2p4,ponad tydzień temu,23.0,Warszawa Ochota,ul. Włodarzewska,Mieszkanie,3,47,True,1 489 000,31 769zł / m²,1489000.0,31769.0,47.0,Warszawa
3719362,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-kobialka-3-pokojowe-y6v4p4,3 dni temu,18.0,Warszawa Białołęka,ul. Kobiałka,Mieszkanie,3,54,True,789 000,14 674zł / m²,789000.0,14674.0,54.0,Warszawa
3719342,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-sylwestra-kaliskiego-3-pokojowe-p8a1j3,3 dni temu,11.0,Warszawa Bemowo,ul. gen. Sylwestra Kaliskiego,Mieszkanie,3,62,True,1 100 000,17 742zł / m²,1100000.0,17742.0,62.0,Warszawa
3715952,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-ks-juliana-chroscickiego-5-pokojowe-w4b6o2,ponad tydzień temu,21.0,Warszawa Włochy,ul. ks. Juliana Chrościckiego,Mieszkanie,5,99,True,1 450 000,14 576zł / m²,1450000.0,14576.0,99.0,Warszawa
3715940,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-lucka-3-pokojowe-v9w2j3,ponad tydzień temu,17.0,Warszawa Wola,ul. Łucka,Mieszkanie,3,105,True,1 770 000,16 825zł / m²,1770000.0,16825.0,105.0,Warszawa
3719324,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-2-pokojowe-32-m2-e3i7j2,3 dni temu,10.0,Warszawa Włochy,,Mieszkanie,2,32,True,594 000,18 563zł / m²,594000.0,18563.0,32.0,Warszawa
3719314,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-2-pokojowe-49-m2-f8a4k6,3 dni temu,15.0,Warszawa Mokotów,,Mieszkanie,2,49,True,930 000,18 980zł / m²,930000.0,18980.0,49.0,Warszawa
3715924,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-zurominska-2-pokojowe-g1n7s2,ponad tydzień temu,1.0,Warszawa Targówek,ul. Żuromińska,Mieszkanie,2,38,True,470 000,12 368zł / m²,470000.0,12368.0,38.0,Warszawa
3715920,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-boleslawa-limanowskiego-3-pokojowe-s3x3s9,ponad tydzień temu,14.0,Warszawa Mokotów,ul. Bolesława Limanowskiego,Mieszkanie,3,57,True,869 000,15 139zł / m²,869000.0,15139.0,57.0,Warszawa
3719276,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jozefa-bellottiego-2-pokojowe-h0v5c5,3 dni temu,12.0,Warszawa Wola,ul. Józefa Bellottiego,Mieszkanie,2,53,True,1 209 000,22 683zł / m²,1209000.0,22683.0,53.0,Warszawa
3719266,https://adresowo.pl/o/mieszkanie-warszawa-wola-al-prymasa-tysiaclecia-2-pokojowe-l2h5q1,3 dni temu,5.0,Warszawa Wola,al. Prymasa Tysiąclecia,Mieszkanie,2,47,True,830 000,17 773zł / m²,830000.0,17773.0,47.0,Warszawa
3715904,https://adresowo.pl/o/mieszkanie-warszawa-goclaw-ul-jana-nowaka-jezioranskiego-1-pokoj-f3c3f0,ponad tydzień temu,14.0,Warszawa Gocław,ul. Jana Nowaka-Jeziorańskiego,Mieszkanie,1,38,True,680 000,17 895zł / m²,680000.0,17895.0,38.0,Warszawa
3715504,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-mordechaja-anielewicza-2-pokojowe-n8p0e4,ponad tydzień temu,9.0,Warszawa Śródmieście,ul. Mordechaja Anielewicza,Mieszkanie,2,52,True,1 144 000,22 000zł / m²,1144000.0,22000.0,52.0,Warszawa
3719250,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-przasnyska-4-pokojowe-n4l2a9,3 dni temu,16.0,Warszawa Żoliborz,ul. Przasnyska,Mieszkanie,4,100,True,2 471 700,24 794zł / m²,2471700.0,24794.0,100.0,Warszawa
3719258,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-swietoslawska-3-pokojowe-s0h1h3,3 dni temu,15.0,Warszawa Praga-Południe,ul. Świętosławska,Mieszkanie,3,47,True,740 000,15 745zł / m²,740000.0,15745.0,47.0,Warszawa
3715344,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-goraszewska-3-pokojowe-m8r4n8,ponad tydzień temu,10.0,Warszawa Mokotów,ul. Goraszewska,Mieszkanie,3,52,True,830 000,15 962zł / m²,830000.0,15962.0,52.0,Warszawa
3715342,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-dionizosa-1-pokoj-x9v6v4,ponad tydzień temu,12.0,Warszawa Białołęka,ul. Dionizosa,Mieszkanie,1,25,True,452 500,18 100zł / m²,452500.0,18100.0,25.0,Warszawa
3719150,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-okrag-2-pokojowe-o4w7w2,3 dni temu,5.0,Warszawa Śródmieście,ul. Okrąg,Mieszkanie,2,49,True,800 000,16 327zł / m²,800000.0,16327.0,49.0,Warszawa
3718812,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-wolska-1-pokoj-t8t6n2,4 dni temu,14.0,Warszawa Wola,ul. Wolska,Mieszkanie,1,32,True,640 000,20 000zł / m²,640000.0,20000.0,32.0,Warszawa
3715340,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-seceminska-3-pokojowe-c7y6j9,ponad tydzień temu,7.0,Warszawa Bemowo,ul. Secemińska,Mieszkanie,3,60,True,799 000,13 317zł / m²,799000.0,13317.0,60.0,Warszawa
3715338,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jana-olbrachta-3-pokojowe-c9o9d2,ponad tydzień temu,14.0,Warszawa Wola,ul. Jana Olbrachta,Mieszkanie,3,49,True,629 000,12 918zł / m²,629000.0,12918.0,49.0,Warszawa
3718774,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-paslecka-3-pokojowe-m4h4m9,4 dni temu,12.0,Warszawa Białołęka,ul. Pasłęcka,Mieszkanie,3,78,True,999 990,12 820zł / m²,999990.0,12820.0,78.0,Warszawa
3718744,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-skierniewicka-3-pokojowe-b5b7o0,4 dni temu,8.0,Warszawa Wola,ul. Skierniewicka,Mieszkanie,3,52,True,900 000,17 308zł / m²,900000.0,17308.0,52.0,Warszawa
3715334,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-senatorska-2-pokojowe-z3q8u9,ponad tydzień temu,8.0,Warszawa Śródmieście,ul. Senatorska,Mieszkanie,2,36,True,750 000,20 604zł / m²,750000.0,20604.0,36.0,Warszawa
3715332,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-wladyslawa-korotynskiego-3-pokojowe-x3i2o7,ponad tydzień temu,8.0,Warszawa Ochota,ul. Władysława Korotyńskiego,Mieszkanie,3,45,True,730 000,16 371zł / m²,730000.0,16371.0,45.0,Warszawa
3718672,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-2-pokojowe-46-m2-x5h3b4,4 dni temu,12.0,Warszawa Praga-Południe,,Mieszkanie,2,46,True,966 000,21 000zł / m²,966000.0,21000.0,46.0,Warszawa
3718628,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-skoroszewska-3-pokojowe-v4a0s0,4 dni temu,9.0,Warszawa Ursus,ul. Skoroszewska,Mieszkanie,3,57,True,949 000,16 649zł / m²,949000.0,16649.0,57.0,Warszawa
3715330,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-wladyslawa-okinskiego-2-pokojowe-g9r8f6,ponad tydzień temu,6.0,Warszawa Ochota,ul. Władysława Okińskiego,Mieszkanie,2,37,True,584 500,15 712zł / m²,584500.0,15712.0,37.0,Warszawa
3715328,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-franciszka-kawy-4-pokojowe-l3p5h3,ponad tydzień temu,7.0,Warszawa Bemowo,ul. Franciszka Kawy,Mieszkanie,4,97,True,1 199 000,12 348zł / m²,1199000.0,12348.0,97.0,Warszawa
3718608,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-aleje-jerozolimskie-2-pokojowe-z9t7p4,4 dni temu,13.0,Warszawa Włochy,ul. Aleje Jerozolimskie,Mieszkanie,2,36,True,790 000,21 787zł / m²,790000.0,21787.0,36.0,Warszawa
3718572,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-krasiczynska-3-pokojowe-e1n2b2,4 dni temu,5.0,Warszawa Targówek,ul. Krasiczyńska,Mieszkanie,3,57,True,839 000,14 719zł / m²,839000.0,14719.0,57.0,Warszawa
3715326,https://adresowo.pl/o/mieszkanie-warszawa-wesola-ul-hebanowa-4-pokojowe-b9p0p1,ponad tydzień temu,9.0,Warszawa Wesoła,ul. Hebanowa,Mieszkanie,4,87,True,1 050 000,12 069zł / m²,1050000.0,12069.0,87.0,Warszawa
3715324,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-gorczewska-2-pokojowe-t1k2w4,ponad tydzień temu,8.0,Warszawa Wola,ul. Górczewska,Mieszkanie,2,68,True,1 150 000,16 912zł / m²,1150000.0,16912.0,68.0,Warszawa
3718464,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-jozefa-chelmonskiego-2-pokojowe-r2a1q5,4 dni temu,8.0,Warszawa Ursus,ul. Józefa Chełmońskiego,Mieszkanie,2,54,True,756 000,14 000zł / m²,756000.0,14000.0,54.0,Warszawa
3718432,https://adresowo.pl/o/mieszkanie-warszawa-rakowiec-ul-mariana-nowickiego-2-pokojowe-o7n2u7,4 dni temu,19.0,Warszawa Rakowiec,ul. Mariana Nowickiego,Mieszkanie,2,30,True,570 000,19 000zł / m²,570000.0,19000.0,30.0,Warszawa
3715314,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-ciasna-1-pokoj-r7j9d0,ponad tydzień temu,3.0,Warszawa Śródmieście,ul. Ciasna,Mieszkanie,1,24,True,575 000,23 958zł / m²,575000.0,23958.0,24.0,Warszawa
3715310,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-marcina-kasprzaka-1-pokoj-f0q2p9,ponad tydzień temu,9.0,Warszawa Wola,ul. Marcina Kasprzaka,Mieszkanie,1,40,True,850 000,21 250zł / m²,850000.0,21250.0,40.0,Warszawa
3715274,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-grodkowska-2-pokojowe-u7o9a9,ponad tydzień temu,16.0,Warszawa Bemowo,ul. Grodkowska,Mieszkanie,2,46,True,879 000,18 956zł / m²,879000.0,18956.0,46.0,Warszawa
3715042,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-sienna-4-pokojowe-f6u2w0,ponad tydzień temu,13.0,Warszawa Wola,ul. Sienna,Mieszkanie,4,113,True,2 197 000,19 442zł / m²,2197000.0,19442.0,113.0,Warszawa
3714138,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-tomcia-palucha-2-pokojowe-n0c6u2,ponad tydzień temu,7.0,Warszawa Ursus,ul. Tomcia Palucha,Mieszkanie,2,42,True,600 000,14 286zł / m²,600000.0,14286.0,42.0,Warszawa
3714120,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-gen-tadeusza-bora-komorowskiego-3-pokojowe-n7w5g9,ponad tydzień temu,8.0,Warszawa Praga-Południe,ul. gen. Tadeusza Bora-Komorowskiego,Mieszkanie,3,63,True,790 000,12 461zł / m²,790000.0,12461.0,63.0,Warszawa
3713912,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-erazma-z-zakroczymia-2-pokojowe-p8k3h2,ponad tydzień temu,7.0,Warszawa Tarchomin,ul. Erazma z Zakroczymia,Mieszkanie,2,49,True,646 000,13 184zł / m²,646000.0,13184.0,49.0,Warszawa
3713906,https://adresowo.pl/o/mieszkanie-warszawa-wesola-ul-gosciniec-5-pokojowe-k7x9y1,ponad tydzień temu,4.0,Warszawa Wesoła,ul. Gościniec,Mieszkanie,5,100,True,830 000,8 300zł / m²,830000.0,8300.0,100.0,Warszawa
3713892,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-mikolaja-wierzynka-2-pokojowe-x7a0e8,ponad tydzień temu,8.0,Warszawa Wola,ul. Mikołaja Wierzynka,Mieszkanie,2,37,True,650 000,17 649zł / m²,650000.0,17649.0,37.0,Warszawa
3713872,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-feliksa-pancera-4-pokojowe-i6l7w2,ponad tydzień temu,8.0,Warszawa Białołęka,ul. Feliksa Pancera,Mieszkanie,4,77,True,1 500 000,19 481zł / m²,1500000.0,19481.0,77.0,Warszawa
3665496,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gorczewska-3-pokojowe-d7a8s5,ponad miesiąc temu,10.0,Warszawa Bemowo,ul. Górczewska,Mieszkanie,3,67,True,1 090 000,16 187zł / m²,1090000.0,16187.0,67.0,Warszawa
3703580,https://adresowo.pl/o/mieszkanie-warszawa-wola-al-prymasa-tysiaclecia-1-pokoj-c6p0w0,ponad tydzień temu,12.0,Warszawa Wola,al. Prymasa Tysiąclecia,Mieszkanie,1,21,True,510 000,24 286zł / m²,510000.0,24286.0,21.0,Warszawa
3703570,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-koprzywianska-4-pokojowe-o5w8t8,ponad tydzień temu,11.0,Warszawa Praga-Południe,ul. Koprzywiańska,Mieszkanie,4,68,True,992 380,14 500zł / m²,992380.0,14500.0,68.0,Warszawa
3703552,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-hoza-1-pokoj-h2s9w0,ponad tydzień temu,6.0,Warszawa Śródmieście,ul. Hoża,Mieszkanie,1,29,True,799 000,27 260zł / m²,799000.0,27260.0,29.0,Warszawa
3703462,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-dabrowszczakow-1-pokoj-v3d9e1,ponad tydzień temu,20.0,Warszawa Praga-Północ,ul. Dąbrowszczaków,Mieszkanie,1,35,True,580 000,16 763zł / m²,580000.0,16763.0,35.0,Warszawa
3703460,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-syta-2-pokojowe-e0j4k7,ponad tydzień temu,24.0,Warszawa Wilanów,ul. Syta,Mieszkanie,2,55,True,1 150 000,20 909zł / m²,1150000.0,20909.0,55.0,Warszawa
3703456,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-pruszkowska-1-pokoj-l3z2j7,ponad tydzień temu,10.0,Warszawa Ochota,ul. Pruszkowska,Mieszkanie,1,31,True,520 000,17 049zł / m²,520000.0,17049.0,31.0,Warszawa
3703452,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-szeligowska-2-pokojowe-f4w7w0,ponad tydzień temu,11.0,Warszawa Bemowo,ul. Szeligowska,Mieszkanie,2,37,True,629 694,16 900zł / m²,629694.0,16900.0,37.0,Warszawa
3703450,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-aluzyjna-2-pokojowe-i6w7d2,ponad tydzień temu,16.0,Warszawa Białołęka,ul. Aluzyjna,Mieszkanie,2,45,True,599 000,13 461zł / m²,599000.0,13461.0,45.0,Warszawa
3703440,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-bruzdowa-2-pokojowe-w2i0c9,ponad tydzień temu,21.0,Warszawa Wilanów,ul. Bruzdowa,Mieszkanie,2,40,True,900 000,22 500zł / m²,900000.0,22500.0,40.0,Warszawa
3703436,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-stefana-bryly-2-pokojowe-y1s8f4,ponad tydzień temu,20.0,Warszawa Mokotów,ul. Stefana Bryły,Mieszkanie,2,43,True,599 000,14 028zł / m²,599000.0,14028.0,43.0,Warszawa
3703432,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-jana-zaorskiego-2-pokojowe-n2a5w6,ponad tydzień temu,17.0,Warszawa Ursynów,ul. Jana Zaorskiego,Mieszkanie,2,44,True,920 000,20 909zł / m²,920000.0,20909.0,44.0,Warszawa
3703428,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-magazynowa-3-pokojowe-n2t1z0,ponad tydzień temu,17.0,Warszawa Mokotów,ul. Magazynowa,Mieszkanie,3,55,True,1 199 000,21 888zł / m²,1199000.0,21888.0,55.0,Warszawa
3703424,https://adresowo.pl/o/mieszkanie-warszawa-ul-jana-blatona-3-pokojowe-r2n0o5,ponad tydzień temu,20.0,Warszawa,ul. Jana Blatona,Mieszkanie,3,66,True,840 000,12 670zł / m²,840000.0,12670.0,66.0,Warszawa
3703418,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor-2-pokojowe-j5t5g0,ponad tydzień temu,20.0,Warszawa Białołęka,ul. Skarbka z Gór,Mieszkanie,2,33,True,530 000,16 109zł / m²,530000.0,16109.0,33.0,Warszawa
3703416,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-pustola-3-pokojowe-m4v3v9,ponad tydzień temu,15.0,Warszawa Wola,ul. Pustola,Mieszkanie,3,49,True,864 900,17 778zł / m²,864900.0,17778.0,49.0,Warszawa
3703414,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-bruzdowa-3-pokojowe-x6d1m0,ponad tydzień temu,25.0,Warszawa Wilanów,ul. Bruzdowa,Mieszkanie,3,80,True,1 699 000,21 132zł / m²,1699000.0,21132.0,80.0,Warszawa
3703410,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-ziebicka-2-pokojowe-r5b6b2,ponad tydzień temu,13.0,Warszawa Bemowo,ul. Ziębicka,Mieszkanie,2,45,True,649 000,14 422zł / m²,649000.0,14422.0,45.0,Warszawa
3703408,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-al-solidarnosci-1-pokoj-s4e0i4,ponad tydzień temu,9.0,Warszawa Śródmieście,"al. ""Solidarności""",Mieszkanie,1,21,True,520 000,25 182zł / m²,520000.0,25182.0,21.0,Warszawa
3703404,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-grzybowska-2-pokojowe-n0w3f5,ponad tydzień temu,10.0,Warszawa Śródmieście,ul. Grzybowska,Mieszkanie,2,39,True,736 900,18 992zł / m²,736900.0,18992.0,39.0,Warszawa
3703406,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-jurija-gagarina-1-pokoj-h1c7j4,ponad tydzień temu,8.0,Warszawa Mokotów,ul. Jurija Gagarina,Mieszkanie,1,21,True,599 000,28 524zł / m²,599000.0,28524.0,21.0,Warszawa
3703398,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-przeworska-2-pokojowe-x3o9y8,ponad tydzień temu,17.0,Warszawa Praga-Południe,ul. Przeworska,Mieszkanie,2,47,True,799 000,17 106zł / m²,799000.0,17106.0,47.0,Warszawa
3703394,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-gen-stanislawa-skalskiego-2-pokojowe-m7k5m5,ponad tydzień temu,9.0,Warszawa Praga-Południe,ul. gen. Stanisława Skalskiego,Mieszkanie,2,41,True,875 000,21 499zł / m²,875000.0,21499.0,41.0,Warszawa
3703392,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-stefana-szolc-rogozinskiego-3-pokojowe-q3h8d7,ponad tydzień temu,21.0,Warszawa Ursynów,ul. Stefana Szolc-Rogozińskiego,Mieszkanie,3,57,True,835 000,14 649zł / m²,835000.0,14649.0,57.0,Warszawa
3703384,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-bertolta-brechta-2-pokojowe-a9l9v7,ponad tydzień temu,16.0,Warszawa Praga-Północ,ul. Bertolta Brechta,Mieszkanie,2,50,True,749 000,14 980zł / m²,749000.0,14980.0,50.0,Warszawa
3703376,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-senatorska-3-pokojowe-m9y7r1,ponad tydzień temu,19.0,Warszawa Śródmieście,ul. Senatorska,Mieszkanie,3,52,True,1 250 000,23 882zł / m²,1250000.0,23882.0,52.0,Warszawa
3703372,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-jutrzenki-2-pokojowe-t0j7j1,ponad tydzień temu,1.0,Warszawa Włochy,ul. Jutrzenki,Mieszkanie,2,43,True,691 000,16 006zł / m²,691000.0,16006.0,43.0,Warszawa
3703368,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-pola-karolinskie-1-pokoj-l8y6s9,ponad tydzień temu,17.0,Warszawa Włochy,ul. Pola Karolińskie,Mieszkanie,1,32,True,620 000,19 375zł / m²,620000.0,19375.0,32.0,Warszawa
3703364,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-tyniecka-3-pokojowe-w7n1o7,ponad tydzień temu,16.0,Warszawa Mokotów,ul. Tyniecka,Mieszkanie,3,67,True,1 550 000,23 211zł / m²,1550000.0,23211.0,67.0,Warszawa
3703348,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-etiudy-rewolucyjnej-1-pokoj-z2d9w4,ponad tydzień temu,8.0,Warszawa Mokotów,ul. Etiudy Rewolucyjnej,Mieszkanie,1,25,True,550 000,22 358zł / m²,550000.0,22358.0,25.0,Warszawa
3703344,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-capri-4-pokojowe-e2f4x6,ponad tydzień temu,4.0,Warszawa Mokotów,ul. Capri,Mieszkanie,4,64,True,920 000,14 375zł / m²,920000.0,14375.0,64.0,Warszawa
3703338,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-suwalska-1-pokoj-q4p2d4,ponad tydzień temu,17.0,Warszawa Targówek,ul. Suwalska,Mieszkanie,1,28,True,510 000,18 214zł / m²,510000.0,18214.0,28.0,Warszawa
3703092,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-prof-jerzego-bukowskiego-3-pokojowe-n0l1c4,ponad tydzień temu,16.0,Warszawa Praga,ul. prof. Jerzego Bukowskiego,Mieszkanie,3,68,True,899 000,13 136zł / m²,899000.0,13136.0,68.0,Warszawa
3702908,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-zeglugi-wislanej-3-pokojowe-a9h2b2,ponad tydzień temu,18.0,Warszawa Białołęka,ul. Żeglugi Wiślanej,Mieszkanie,3,53,True,699 000,13 189zł / m²,699000.0,13189.0,53.0,Warszawa
3702894,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jozefa-sowinskiego-1-pokoj-k4f1w4,ponad tydzień temu,13.0,Warszawa Wola,ul. Józefa Sowińskiego,Mieszkanie,1,24,True,450 000,18 750zł / m²,450000.0,18750.0,24.0,Warszawa
3702898,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-poprawna-4-pokojowe-v9q8m1,ponad tydzień temu,30.0,Warszawa Wawer,ul. Poprawna,Mieszkanie,4,79,True,1 140 000,14 387zł / m²,1140000.0,14387.0,79.0,Warszawa
3702246,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-redutowa-2-pokojowe-w9m2o0,ponad tydzień temu,18.0,Warszawa Wola,ul. Redutowa,Mieszkanie,2,45,True,810 000,18 202zł / m²,810000.0,18202.0,45.0,Warszawa
3702150,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-obywatelska-2-pokojowe-q7l7h8,ponad tydzień temu,13.0,Warszawa Włochy,ul. Obywatelska,Mieszkanie,2,39,True,649 000,16 641zł / m²,649000.0,16641.0,39.0,Warszawa
3702138,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-chrzanowska-3-pokojowe-t2j4o7,ponad tydzień temu,6.0,Warszawa Bemowo,ul. Chrzanowska,Mieszkanie,3,53,True,1 300 000,24 533zł / m²,1300000.0,24533.0,53.0,Warszawa
3702132,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-wladyslawa-korotynskiego-1-pokoj-h0c2c7,ponad tydzień temu,7.0,Warszawa Ochota,ul. Władysława Korotyńskiego,Mieszkanie,1,26,True,518 000,19 923zł / m²,518000.0,19923.0,26.0,Warszawa
3702126,https://adresowo.pl/o/mieszkanie-warszawa-ursus-pl-1905-roku-5-pokojowe-d2q1v9,ponad tydzień temu,9.0,Warszawa Ursus,pl. 1905 Roku,Mieszkanie,5,95,True,1 059 000,11 147zł / m²,1059000.0,11147.0,95.0,Warszawa
3702124,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-jutrzenki-3-pokojowe-v0l7k8,ponad tydzień temu,16.0,Warszawa Włochy,ul. Jutrzenki,Mieszkanie,3,48,True,899 844,18 700zł / m²,899844.0,18700.0,48.0,Warszawa
3702122,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-3-pokojowe-62-m2-f3c6c7,ponad tydzień temu,11.0,Warszawa Mokotów,,Mieszkanie,3,62,True,1 129 000,18 210zł / m²,1129000.0,18210.0,62.0,Warszawa
3702120,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czerniakowska-2-pokojowe-o4n4p8,ponad tydzień temu,8.0,Warszawa Mokotów,ul. Czerniakowska,Mieszkanie,2,37,True,630 000,16 845zł / m²,630000.0,16845.0,37.0,Warszawa
3702058,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-popradzka-2-pokojowe-q9u9k8,ponad tydzień temu,7.0,Warszawa Wawer,ul. Popradzka,Mieszkanie,2,55,True,765 000,14 014zł / m²,765000.0,14014.0,55.0,Warszawa
3702044,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-niepodleglosci-2-pokojowe-t3f8h1,ponad tydzień temu,7.0,Warszawa Mokotów,al. Niepodległości,Mieszkanie,2,38,True,649 000,17 169zł / m²,649000.0,17169.0,38.0,Warszawa
3702042,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-siedmiogrodzka-2-pokojowe-d7x6z2,ponad tydzień temu,11.0,Warszawa Wola,ul. Siedmiogrodzka,Mieszkanie,2,52,True,1 247 000,23 981zł / m²,1247000.0,23981.0,52.0,Warszawa
3702038,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-marcina-kasprzaka-3-pokojowe-d7d8m1,ponad tydzień temu,8.0,Warszawa Wola,ul. Marcina Kasprzaka,Mieszkanie,3,54,True,1 400 000,26 115zł / m²,1400000.0,26115.0,54.0,Warszawa
3702032,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor-2-pokojowe-e4n9n5,ponad tydzień temu,19.0,Warszawa Białołęka,ul. Skarbka z Gór,Mieszkanie,2,54,True,650 000,11 971zł / m²,650000.0,11971.0,54.0,Warszawa
3702030,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-wiatraczna-3-pokojowe-q9r5w2,ponad tydzień temu,18.0,Warszawa Praga-Południe,ul. Wiatraczna,Mieszkanie,3,56,True,1 050 000,18 750zł / m²,1050000.0,18750.0,56.0,Warszawa
3702026,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-juliana-konstantego-ordona-2-pokojowe-w2e2l9,ponad tydzień temu,18.0,Warszawa Wola,ul. Juliana Konstantego Ordona,Mieszkanie,2,48,True,1 098 505,22 668zł / m²,1098505.0,22668.0,48.0,Warszawa
